N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
8145;PLATEAUX;MOYEN-MONO;KPEKPLEME;KPEKPLEME;COMPLEXE SCOLAIRE DOVI BOSCO;EDUCATION;CEG;PRIVE;Bon;7,333208;1,629723;
8147;PLATEAUX;MOYEN-MONO;KPEKPLEME;ATIFOUTOU;CEG ATIFOUTOU;EDUCATION;CEG;PUBLIC;Mauvais;7,311992;1,62755;
8154;PLATEAUX;MOYEN-MONO;KPEKPLEME;KATIVOU;CEG KATIVOU;EDUCATION;CEG;PUBLIC;Mauvais;7,28458;1,624854;
8164;PLATEAUX;OGOU;DJAMA;BOCCO;CEGIL BOCCO;EDUCATION;CEG;COMMUNAUTAIRE;Bon;7,583006;1,209549;
8174;PLATEAUX;OGOU;OUNTIVOU;OUNTIVOU;CEG OUNTIVOU;EDUCATION;CEG;PUBLIC;Bon;7,360184;1,560888;
8184;PLATEAUX;OGOU;OUNTIVOU;ATCHAKOE-CARREFOUR;CEG EVANGELIQUE ATCHAKOE-CARREFOUR ( ECOLE PRIMAIRE ET CEG);EDUCATION;CEG;CONFESSIONNEL;Mauvais;7,433087;1,480276;
8192;PLATEAUX;OGOU;OUNTIVOU;HOMA;CEG HOMA;EDUCATION;CEG;PUBLIC;Bon;7,470185;1,593557;
8201;PLATEAUX;ANIE;PALLAKOKO;AKABA;CEG AKABA;EDUCATION;CEG;PUBLIC;Mauvais;7,95251;1,052912;
8205;PLATEAUX;ANIE;PALLAKOKO;PALLAKOKO;CEG PALLAKOKO;EDUCATION;CEG;PUBLIC;Bon;7,838683;1,090972;
8210;PLATEAUX;ANIE;KOLO KOPE;KOLO-KOPE;CEG KOLO-KOPE;EDUCATION;CEG;PUBLIC;Bon;7,798151;1,281114;
8231;PLATEAUX;EST-MONO;KPESSI;ATIKPAI;CEGIL ATIKPAI;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;8,167986;1,332106;
8236;PLATEAUX;EST-MONO;KPESSI;KPESSI;CEG KPESSI;EDUCATION;CEG;PUBLIC;Bon;8,062298;1,277599;
8246;PLATEAUX;AMOU;SODO;SODO;CEG SODO;EDUCATION;CEG;PUBLIC;Bon;7,309742;0,822244;
8255;PLATEAUX;AMOU;TEMEDJA;TEMEDJA;COMPLEXE SCOLAIRE FRENET 1;EDUCATION;CEG;PRIVE;Bon;7,524267;1,068074;
8271;PLATEAUX;HAHO;KPEGNON (HAITO);HAITO;CEG HAITO;EDUCATION;CEG;PUBLIC;En construction;7,198724;0,956683;
8278;PLATEAUX;HAHO;ATSAVE;KLOGNAME;CEG KLOGNAME;EDUCATION;CEG;PUBLIC;Mauvais;6,885722;1,253416;
8289;PLATEAUX;HAHO;ATSAVE;ATCHAVE;CEG D'ATCHAVE;EDUCATION;CEG;PUBLIC;Mauvais;6,854198;1,220864;
8290;PLATEAUX;HAHO;ATSAVE;AGOTO;CEGIL AGOTO;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;6,83653;1,338172;
8297;PLATEAUX;HAHO;ATSAVE;ATITSOHOE-DJEKLOE;CEG ATITSOHOE-DJEKLOE;EDUCATION;CEG;PUBLIC;Bon;6,894143;1,232326;
8305;PLATEAUX;HAHO;WAHALA;WAHALA;COMPLEXE SCOLAIRE EUREKA ( ECOLE PRIMAIRE + CEG);EDUCATION;CEG;PRIVE;Mauvais;7,174413;1,162715;
8310;PLATEAUX;HAHO;WAHALA;SIKPEVITA;COLLEGE PRIVE LAIC LE PROGRES;EDUCATION;CEG;PRIVE;Mauvais;7,162867;1,11323;
8317;PLATEAUX;HAHO;WAHALA;KALABE;CPL LA PAIX DE KALABE (COLLEGE);EDUCATION;CEG;PRIVE;Mauvais;7,183092;1,091016;
8326;PLATEAUX;MOYEN-MONO;KPEKPLEME;DETOKPO;CEG DETOKPO;EDUCATION;CEG;PUBLIC;Mauvais;7,311922;1,58742;
8336;PLATEAUX;MOYEN-MONO;KATOME;KATOME;CEG KATOME;EDUCATION;CEG;PUBLIC;Mauvais;7,379944;1,620261;
8339;PLATEAUX;OGOU;WOUDOU;GBECON;CES SOLIDARITE;EDUCATION;CEG;PUBLIC;Bon;7,555217;1,145418;
8343;PLATEAUX;OGOU;WOUDOU;ATAKPAME;COLLEGE NOTRE DAME D'AFRIQUE;EDUCATION;CEG;CONFESSIONNEL;Bon;7,529897;1,127366;
8344;PLATEAUX;OGOU;WOUDOU;ATAKPAME;CEG D'APPLICATION(ECOLE PRIMAIRE);EDUCATION;CEG;PUBLIC;Bon;7,534345;1,125054;
8362;PLATEAUX;OGOU;GLEI;GLEI;CEG GLEI;EDUCATION;CEG;PUBLIC;Bon;7,310465;1,15048;
8378;PLATEAUX;ANIE;ANIE;DJINTOYI;CEG IL DJINTOYI;EDUCATION;CEG;PUBLIC;Bon;7,773855;1,213581;
8383;PLATEAUX;ANIE;ANIE;KPASSA;CPL OMEGA 2;EDUCATION;CEG;PRIVE;Bon;7,781801;1,189963;
8384;PLATEAUX;ANIE;ANIE;KPASSA KOPE;CEG KPASSA;EDUCATION;CEG;PUBLIC;Bon;7,79114;1,193257;
8388;PLATEAUX;ANIE;ANIE;NIAMTOUGOU KOPE;CEG ADZREKE 2;EDUCATION;CEG;PUBLIC;Bon;7,830492;1,188996;
8391;PLATEAUX;ANIE;ANIE;ANIE;CSIB FEDERIC MAYOR( CEG ET PRIMAIRE);EDUCATION;CEG;PRIVE;Bon;7,759017;1,19518;
8397;PLATEAUX;ANIE;ANIE;ANIE;CEG ANIE VILLE 2;EDUCATION;CEG;PUBLIC;Bon;7,746029;1,201736;
8398;PLATEAUX;ANIE;ANIE;ANIE;CEG ANIE VILLE I;EDUCATION;CEG;PUBLIC;Bon;7,763843;1,199032;
8411;PLATEAUX;ANIE;ANIE;ANIE;CPL ELITES DE DEMAIN( CEG ET PRIMAIRE);EDUCATION;CEG;PRIVE;Bon;7,767481;1,192017;
8416;PLATEAUX;EST-MONO;KAMINA;KONADABO;CEG IL KONADABO;EDUCATION;CEG;PUBLIC;Bon;8,182098;1,565562;
8419;PLATEAUX;EST-MONO;KAMINA;IGBOLOUDJA;CEG I LIGBOLOUDJA;EDUCATION;CEG;PUBLIC;Bon;8,050107;1,558177;
8425;PLATEAUX;EST-MONO;KAMINA;KAMINA;CEG KAMINA;EDUCATION;CEG;PUBLIC;Bon;8,092342;1,559749;
8428;PLATEAUX;EST-MONO;KAMINA;ADJOGBA BASSAN;CEG IL ADJOGBA BASSAN;EDUCATION;CEG;PUBLIC;Bon;8,205418;1,57216;
8436;PLATEAUX;EST-MONO;KAMINA;EKO;CEG IL EKO;EDUCATION;CEG;PUBLIC;Bon;7,964437;1,462097;
8453;PLATEAUX;AMOU;OUMA-AMLAME;AGADJI;CEG AGADJI;EDUCATION;CEG;PUBLIC;Bon;7,442484;0,892634;
8465;PLATEAUX;AMOU;IMLE;KOUTOUKPA;CEG KOUTOUKPA;EDUCATION;CEG;PUBLIC;Bon;7,507222;0,991092;
8479;PLATEAUX;HAHO;NOTSE;NOTSE;CEG NOTSE VILLE 2;EDUCATION;CEG;PUBLIC;Bon;6,93587;1,170007;
8482;PLATEAUX;HAHO;NOTSE;NOTSE;COMPLEXE SCOLAIRE AVE ONG ( CEG +PRIMAIRE);EDUCATION;CEG;PRIVE;Bon;6,936888;1,169487;
8483;PLATEAUX;HAHO;NOTSE;NOTSE;COLLEGE SOKE;EDUCATION;CEG;PRIVE;Bon;6,95492;1,169051;
8487;PLATEAUX;HAHO;NOTSE;NOTSE;CEG NOTSE VILLE 1;EDUCATION;CEG;PUBLIC;Bon;6,958092;1,169964;
8490;PLATEAUX;HAHO;NOTSE;NOTSE;COLLEGE NELSON MANDELA;EDUCATION;CEG;PRIVE;Bon;6,953129;1,166983;
8492;PLATEAUX;HAHO;NOTSE;NOTSE;EPL +ITC+LYCEE SOKE;EDUCATION;CEG;PRIVE;Bon;6,955125;1,168367;
8502;PLATEAUX;HAHO;NOTSE;LAMBONI COPE;CEG NOTSE VILLE 3;EDUCATION;CEG;PUBLIC;Bon;6,939439;1,161744;
8507;PLATEAUX;HAHO;NOTSE;AGBAVE DJATEKPE;CEG IL AGBZVE;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;6,910262;0,958613;
8510;PLATEAUX;HAHO;NOTSE;BATOUME;CEG BATOUME;EDUCATION;CEG;PUBLIC;Bon;6,889317;0,974615;
8516;PLATEAUX;HAHO;NOTSE;HAHOMEGBE;CEG HAHOMEGBE;EDUCATION;CEG;PUBLIC;Bon;6,933212;1,019605;
8519;PLATEAUX;HAHO;NOTSE;KPOTA SOTOCO;COLLEGE LA GRACE;EDUCATION;CEG;PRIVE;Bon;6,946805;1,155672;
8538;PLATEAUX;HAHO;DJEMEGNI;TSAGBA;COLLEGE CATHOLIQUE CANAA DE TSAGBA;EDUCATION;CEG;CONFESSIONNEL;Bon;6,99233;1,350552;
8542;PLATEAUX;HAHO;DJEMEGNI;TSAGBA;CEG IL TSAGBA;EDUCATION;CEG;PUBLIC;Bon;6,997304;1,352182;
8552;PLATEAUX;HAHO;DJEMEGNI;KPOVE;CEG KPOVE;EDUCATION;CEG;PUBLIC;Bon;6,954157;1,295778;
8561;PLATEAUX;MOYEN-MONO;TOHOUN;TOHOUN;CEG TOHOUN;EDUCATION;CEG;PUBLIC;Bon;7,020408;1,607105;
8563;PLATEAUX;MOYEN-MONO;TOHOUN;KONOHOE;CEG AGBONDJI;EDUCATION;CEG;PUBLIC;Bon;7,057365;1,618847;
8567;PLATEAUX;MOYEN-MONO;TOHOUN;TOHOUN;COMPLEXE SCOLAIRE AMITIE CEG+ PRIMAIRE;EDUCATION;CEG;PUBLIC;Bon;7,020243;1,612771;
8585;PLATEAUX;OGOU;WOUDOU;ATAKPAME;CEG D'APPLICATION(ECOLE PRIMAIRE);EDUCATION;CEG;PUBLIC;Bon;7,269315;1,550349;
8588;PLATEAUX;OGOU;WOUDOU;ATAKPAME;COLLEGE NOTRE DAME D'AFRIQUE;EDUCATION;CEG;CONFESSIONNEL;Bon;7,191608;1,628366;
8592;PLATEAUX;OGOU;WOUDOU;GBECON;CES SOLIDARITE;EDUCATION;CEG;PUBLIC;Bon;6,939648;1,53042;
8600;PLATEAUX;OGOU;GNAGNA;ATAKPAME;COMPLEXE PARFAIT AGBO KPOTA (PRIMAIRE+COLLEGE);EDUCATION;CEG;PRIVE;Bon;7,509157;1,153248;
8604;PLATEAUX;OGOU;GNAGNA;ATAKPAME;CEG CAMPEMENT (EPP+ CEET G/E AGBONOU;EDUCATION;CEG;PUBLIC;Bon;7,530608;1,158881;
8605;PLATEAUX;OGOU;GNAGNA;ATAKPAME;INSTITUT LE PARADIS ( PRIMAIRE+ CEG );EDUCATION;CEG;PRIVE;Bon;7,52472;1,154147;
8608;PLATEAUX;OGOU;GNAGNA;ATAKPAME;COLLEGE NOUVELLE ETOILLE;EDUCATION;CEG;PRIVE;Bon;7,524365;1,150095;
8645;PLATEAUX;ANIE;GLITO;GLITO;CEG PRIVE ESPOIR DE GLITO;EDUCATION;CEG;PRIVE;Mauvais;7,592512;1,522013;
8646;PLATEAUX;ANIE;GLITO;GLITO;CEG GLITO;EDUCATION;CEG;PUBLIC;Mauvais;7,594727;1,523426;
8656;PLATEAUX;EST-MONO;ELAVAGNON;ELAVAGNON;COLLEGE BON SAMARITIAN;EDUCATION;CEG;CONFESSIONNEL;Bon;7,952662;1,288093;
8663;PLATEAUX;EST-MONO;GBADJAHE;GBADJAHE;CEG GBADJAHE;EDUCATION;CEG;PUBLIC;Bon;7,855497;1,301725;
8674;PLATEAUX;AMOU;AVEDJE;AVEDJE;CEG D'AVEDJE;EDUCATION;CEG;PUBLIC;Mauvais;7,463175;1,127637;
8680;PLATEAUX;AMOU;HIHEATRO;DEME;CEG DE DEME;EDUCATION;CEG;PUBLIC;Mauvais;7,590026;1,073067;
8683;PLATEAUX;AMOU;HIHEATRO;ELAVAGNON;CEG ELAVAGNON;EDUCATION;CEG;PUBLIC;Mauvais;7,524715;1,093535;
8684;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE MAIN DE DIEU DE HIHEATRO PRIMAIRE + CEG;EDUCATION;CEG;PRIVE;Mauvais;7,538984;1,105749;
8686;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;CEG DE HIHEATRO;EDUCATION;CEG;PUBLIC;Bon;7,537762;1,104332;
8688;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COLLEGE ST PAUL APOTRE DE HIHEATRO;EDUCATION;CEG;CONFESSIONNEL;Bon;7,540482;1,099891;
8691;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE PROSPERE VICTOIRE DE HIHEATRO(PRIMAIRE + CEG);EDUCATION;CEG;PRIVE;Bon;7,532738;1,097388;
8692;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE FREINET DE HIHEATRO5 PRIMAIRE + COLLEGE);EDUCATION;CEG;PRIVE;Bon;7,533866;1,104311;
8695;PLATEAUX;AMOU;HIHEATRO;LOM NAVA;CEG LOM NAVA GOUDEVE;EDUCATION;CEG;PUBLIC;Mauvais;7,560382;1,08004;
8704;PLATEAUX;HAHO;KPEDOME;AKPAKPAKPE;CEG AKPAKPAKPE;EDUCATION;CEG;PUBLIC;Mauvais;7,117949;1,0687;
8706;PLATEAUX;HAHO;KPEDOME;ALATI KPOTA;CEG ALATI KPOTA;EDUCATION;CEG;PUBLIC;Mauvais;7,058646;1,002451;
8725;PLATEAUX;HAHO;KPEDOME;KPEDOME;COLLEGE BAPTISTE LA PROVIDENCE DE KPEDOME;EDUCATION;CEG;CONFESSIONNEL;Mauvais;6,967486;1,170252;
8743;PLATEAUX;HAHO;ASRAMA;SIYIME;CEG AD DE SIYIME;EDUCATION;CEG;CONFESSIONNEL;Mauvais;6,976484;1,471229;
8745;PLATEAUX;HAHO;ASRAMA;TOHOUEDOHOUE;COLLEGE INTERNAT CATHOLIQUE DE TOHOUEDOHOUE( PRIMAIRE +CEG + LYCEE);EDUCATION;CEG;CONFESSIONNEL;Bon;6,983851;1,37589;
8761;PLATEAUX;MOYEN-MONO;SALIGBE;SALIGBE;CEG SALIGBE;EDUCATION;CEG;PUBLIC;Mauvais;7,22681;1,625232;
8768;PLATEAUX;OGOU;GNAGNA;ATAKPAME;INSTITUT LE PARADIS ( PRIMAIRE+ CEG );EDUCATION;CEG;PRIVE;Bon;7,52472;1,154147;
8787;PLATEAUX;OGOU;GNAGNA;ATAKPAME;COMPLEXE PARFAIT AGBO KPOTA (PRIMAIRE+COLLEGE);EDUCATION;CEG;PRIVE;Bon;7,509157;1,153248;
8788;PLATEAUX;OGOU;GNAGNA;ATAKPAME;COLLEGE NOUVELLE ETOILLE;EDUCATION;CEG;PRIVE;Bon;7,524365;1,150095;
8790;PLATEAUX;OGOU;GNAGNA;ATAKPAME;CEG CAMPEMENT (EPP+ CEET G/E AGBONOU;EDUCATION;CEG;PUBLIC;Bon;7,530608;1,158881;
8809;PLATEAUX;ANIE;GLITO;GLITO;CEG PRIVE ESPOIR DE GLITO;EDUCATION;CEG;PRIVE;Mauvais;7,592512;1,522013;
8823;PLATEAUX;ANIE;GLITO;GLITO;CEG GLITO;EDUCATION;CEG;PUBLIC;Mauvais;7,594727;1,523426;
8830;PLATEAUX;EST-MONO;ELAVAGNON;ELAVAGNON;COLLEGE BON SAMARITIAN;EDUCATION;CEG;CONFESSIONNEL;Bon;7,952662;1,288093;
8833;PLATEAUX;AMOU;AVEDJE;AVEDJE;CEG D'AVEDJE;EDUCATION;CEG;PUBLIC;Mauvais;7,463175;1,127637;
8839;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;CEG DE HIHEATRO;EDUCATION;CEG;PUBLIC;Bon;7,537762;1,104332;
8842;PLATEAUX;AMOU;HIHEATRO;LOM NAVA;CEG LOM NAVA GOUDEVE;EDUCATION;CEG;PUBLIC;Mauvais;7,560382;1,08004;
8849;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE MAIN DE DIEU DE HIHEATRO PRIMAIRE + CEG;EDUCATION;CEG;PRIVE;Mauvais;7,538984;1,105749;
8851;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COLLEGE ST PAUL APOTRE DE HIHEATRO;EDUCATION;CEG;CONFESSIONNEL;Bon;7,540482;1,099891;
8852;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE FREINET DE HIHEATRO5 PRIMAIRE + COLLEGE);EDUCATION;CEG;PRIVE;Bon;7,533866;1,104311;
8854;PLATEAUX;AMOU;HIHEATRO;ELAVAGNON;CEG ELAVAGNON;EDUCATION;CEG;PUBLIC;Mauvais;7,524715;1,093535;
8856;PLATEAUX;AMOU;HIHEATRO;DEME;CEG DE DEME;EDUCATION;CEG;PUBLIC;Mauvais;7,590026;1,073067;
8857;PLATEAUX;AMOU;HIHEATRO;HIHEATRO;COMPLEXE SCOLAIRE PROSPERE VICTOIRE DE HIHEATRO(PRIMAIRE + CEG);EDUCATION;CEG;PRIVE;Bon;7,532738;1,097388;
8858;PLATEAUX;HAHO;KPEDOME;KPEDOME;COLLEGE BAPTISTE LA PROVIDENCE DE KPEDOME;EDUCATION;CEG;CONFESSIONNEL;Mauvais;6,967486;1,170252;
8884;PLATEAUX;HAHO;KPEDOME;AKPAKPAKPE;CEG AKPAKPAKPE;EDUCATION;CEG;PUBLIC;Mauvais;7,117949;1,0687;
8886;PLATEAUX;HAHO;KPEDOME;ALATI KPOTA;CEG ALATI KPOTA;EDUCATION;CEG;PUBLIC;Mauvais;7,058646;1,002451;
8896;PLATEAUX;HAHO;ASRAMA;TOHOUEDOHOUE;COLLEGE INTERNAT CATHOLIQUE DE TOHOUEDOHOUE( PRIMAIRE +CEG + LYCEE);EDUCATION;CEG;CONFESSIONNEL;Bon;6,983851;1,37589;
8899;PLATEAUX;HAHO;ASRAMA;SIYIME;CEG AD DE SIYIME;EDUCATION;CEG;CONFESSIONNEL;Mauvais;6,976484;1,471229;
8913;PLATEAUX;MOYEN-MONO;SALIGBE;SALIGBE;CEG SALIGBE;EDUCATION;CEG;PUBLIC;Mauvais;7,22681;1,625232;
8942;PLATEAUX;AKEBOU;VHE;VEH N'KOUGNA;CEG VEH N'KOUGNA;EDUCATION;CEG;PUBLIC;En panne;7,672036;0,738061;
8953;PLATEAUX;AKEBOU;DJON;MODJANGNI;CEG MODJANGNI;EDUCATION;CEG;COMMUNAUTAIRE;En construction;7,700725;0,687384;
8956;PLATEAUX;AKEBOU;DJON;ADAMPE;CEG DJO ADAMPE + EPP;EDUCATION;CEG;PUBLIC;Mauvais;7,709101;0,673401;
8965;PLATEAUX;WAWA;BADOU;BADOU DZINDZI;CEG BADOU DZINDZI;EDUCATION;CEG;PUBLIC;Mauvais;7,578248;0,532629;
8976;PLATEAUX;WAWA;GBANDI-N'KOUGNA+GOBE+EKETO;ONA;CEG  IL ONA;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;7,520693;0,762846;
8980;PLATEAUX;WAWA;GBANDI-N'KOUGNA+GOBE+EKETO;GOBE EGBO;CEG IL GOBE EGBO;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;7,422928;0,647096;
8982;PLATEAUX;WAWA;GBANDI-N'KOUGNA+GOBE+EKETO;GOBE;CEG GOBE;EDUCATION;CEG;PUBLIC;Mauvais;7,513261;0,813338;
8985;PLATEAUX;WAWA;GBANDI-N'KOUGNA+GOBE+EKETO;AGBO KOPE;CEG AGBO KOPE PLATEAUX;EDUCATION;CEG;PUBLIC;Mauvais;7,443967;0,673149;
8989;PLATEAUX;WAWA;GBANDI-N'KOUGNA+GOBE+EKETO;ADOMIABRA;CEG ADOMI PLATEAUX;EDUCATION;CEG;PUBLIC;Mauvais;7,415226;0,76167;
8999;PLATEAUX;KPELE;KPELE-NOVIVE;KPELE ATIME;CEG ADETA II;EDUCATION;CEG;PUBLIC;Mauvais;7,1112;0,726157;
9002;PLATEAUX;KPELE;KPELE DAWLOTOU;KPELE TUTU;CEG KPELE TUTU;EDUCATION;CEG;PUBLIC;Mauvais;7,098934;0,742172;
9020;PLATEAUX;KPELE;KPELE DAWLOTOU;KPELE GUEBAKUI;CEG GUEBAKUI;EDUCATION;CEG;PUBLIC;Mauvais;6,981154;0,806221;
9029;PLATEAUX;KPELE;KPELE-GBALADJE;KAYI;CEG GBALADZE II;EDUCATION;CEG;PUBLIC;Mauvais;7,182886;0,754863;
9032;PLATEAUX;KPELE;KPELE-GBALADJE;KPELE TSAVIE;CEG GBALEDZE I;EDUCATION;CEG;PUBLIC;Mauvais;7,190492;0,764681;
9037;PLATEAUX;KLOTO;AGOME-KPALIME;KUSSUNTU;INSTITUT MONTCHO;EDUCATION;CEG;PRIVE;Bon;6,930778;0,60776;
9038;PLATEAUX;KLOTO;AGOME-KPALIME;KUSSUNTU;CEG KUSSUNTU;EDUCATION;CEG;PUBLIC;Bon;6,934898;0,606028;
9047;PLATEAUX;KLOTO;AGOME-KPALIME;KPALIME;CEG NYIVEME;EDUCATION;CEG;PUBLIC;Mauvais;6,927054;0,625827;
9058;PLATEAUX;KLOTO;KPIME;BLIFOU;CEG BLIFOU;EDUCATION;CEG;PUBLIC;Mauvais;7,021224;0,612552;
9060;PLATEAUX;KLOTO;KPIME;AGOTIME KOPE;CEG  IL AGOTIMEKOPE;EDUCATION;CEG;PUBLIC;Mauvais;7,042353;0,605533;
9062;PLATEAUX;KLOTO;KPIME;HLOMA;CEG KPIME;EDUCATION;CEG;PUBLIC;Bon;6,970658;0,65307;
9071;PLATEAUX;KLOTO;LAVIE + LAVIE APEDOME;KPATO;INSTITUT TOLERAUCE(CS);EDUCATION;CEG;PRIVE;Mauvais;7,029813;0,622738;
9086;PLATEAUX;AGOU;AGOU KEBO;KEBO TOE;CEG KEBO TOE;EDUCATION;CEG;PUBLIC;Bon;6,852099;0,749571;
9108;PLATEAUX;AKEBOU;KPALAVE;KABAGNI;CEG KABAGNI;EDUCATION;CEG;PUBLIC;Mauvais;7,888166;0,777141;
9117;PLATEAUX;WAWA;OUNABE;OUNABE;CEG OUNABE;EDUCATION;CEG;PUBLIC;Mauvais;7,559059;0,968107;
9122;PLATEAUX;WAWA;OKOU;BENA PLATEAUX;CEG BENA PLATEAUX;EDUCATION;CEG;PUBLIC;Bon;7,546451;0,913417;
9126;PLATEAUX;WAWA;OKOU;OKOU;CEG OKOU;EDUCATION;CEG;PUBLIC;Mauvais;7,564255;0,855689;
9134;PLATEAUX;WAWA;KESSIBO;ONABE;CEG ONABE CATHOLIQUE;EDUCATION;CEG;CONFESSIONNEL;Mauvais;7,628369;0,628961;
9143;PLATEAUX;WAWA;KESSIBO;KESSIBO ABREWANKOR;CEG KESSIBO ABREWANKOR;EDUCATION;CEG;PUBLIC;Bon;7,609995;0,603733;
9149;PLATEAUX;WAWA;KESSIBO;KESSIBO -WAWA;COLLEGE PENTECOTE + PRIMAIRE;EDUCATION;CEG;CONFESSIONNEL;Mauvais;7,687683;0,589067;
9150;PLATEAUX;DANYI;DANYI-KAKPA;DZEDRAME;CEG DZEDRAME;EDUCATION;CEG;PUBLIC;Bon;7,16665;0,630592;
9152;PLATEAUX;DANYI;DANYI-KAKPA;KUDZRAGAN;CEG DANYI KUDZRAGAN;EDUCATION;CEG;PUBLIC;Bon;7,141949;0,624897;
9159;PLATEAUX;DANYI;DANYI-KAKPA;AMEGAPE NYAMEGBE;CEG AMEGAPE NYAMEGBE;EDUCATION;CEG;PUBLIC;Mauvais;7,106213;0,654344;
9168;PLATEAUX;DANYI;DANYI-KAKPA;DANYI TSADOME;CEG ESPERANCE TSADOME TSAVANYA;EDUCATION;CEG;PUBLIC;Mauvais;7,077491;0,642557;
9173;PLATEAUX;KPELE;KPELE KAME;KPAKOPE;CEG KPAKOPE ELEME;EDUCATION;CEG;PUBLIC;Mauvais;7,217814;0,908087;
9182;PLATEAUX;KPELE;KPELE-NORD;KPAKOPE;CEG KPAKOPE ELEME;EDUCATION;CEG;PUBLIC;Mauvais;7,217814;0,908087;
9191;PLATEAUX;KPELE;KPELE-NORD;MAMA KOPE;CEG MAMA KOPE;EDUCATION;CEG;PUBLIC;Bon;7,299667;0,869181;
9199;PLATEAUX;KLOTO;AGOME-TOMEGBE;AGOME TOMEGBE;CEG AGOME TOMEGBE;EDUCATION;CEG;PUBLIC;Bon;6,958499;0,554579;
9206;PLATEAUX;KLOTO;KOUMA;KUMA TOKPLI;CEG KUMA TOKPLI;EDUCATION;CEG;PUBLIC;Bon;6,9678;0,576796;
9211;PLATEAUX;KLOTO;KOUMA;KUMA ADAME;CEG KUMA ADAME;EDUCATION;CEG;PUBLIC;Bon;6,973936;0,593733;
9215;PLATEAUX;KLOTO;KOUMA;KUMA APEYEYEME;CEG KUMA APEYEYEME;EDUCATION;CEG;PUBLIC;Mauvais;6,976266;0,557273;
9221;PLATEAUX;AGOU;GADJA;GADJAGAN;CEG GADJAGAN;EDUCATION;CEG;PUBLIC;Bon;6,827673;0,769644;
9233;PLATEAUX;AGOU;GADJA;ZOZOKODZI;CEG ZOZOKODZI;EDUCATION;CEG;PUBLIC;Bon;6,819074;0,84978;
9240;PLATEAUX;AGOU;GADJA;AGOE AKODESSEWA;CEG METHODISTE JOHN WASTLEY;EDUCATION;CEG;CONFESSIONNEL;Bon;6,743244;0,82434;
9241;PLATEAUX;AGOU;GADJA;GADJA;CEG KOLO;EDUCATION;CEG;PUBLIC;Bon;6,81767;0,895731;
9269;PLATEAUX;AKEBOU;KPALAVE;KABAGNI;CEG KABAGNI;EDUCATION;CEG;PUBLIC;Mauvais;7,970582;0,970105;
9278;PLATEAUX;WAWA;OUNABE;OUNABE;CEG OUNABE;EDUCATION;CEG;PUBLIC;Mauvais;7,524624;0,553003;
9283;PLATEAUX;WAWA;OKOU;BENA PLATEAUX;CEG BENA PLATEAUX;EDUCATION;CEG;PUBLIC;Bon;7,92137;0,851689;
9287;PLATEAUX;WAWA;OKOU;OKOU;CEG OKOU;EDUCATION;CEG;PUBLIC;Mauvais;7,918585;0,854105;
9295;PLATEAUX;WAWA;KESSIBO;ONABE;CEG ONABE CATHOLIQUE;EDUCATION;CEG;CONFESSIONNEL;Mauvais;7,486632;0,53384;
9304;PLATEAUX;WAWA;KESSIBO;KESSIBO ABREWANKOR;CEG KESSIBO ABREWANKOR;EDUCATION;CEG;PUBLIC;Bon;7,40834;0,590553;
9310;PLATEAUX;WAWA;KESSIBO;KESSIBO -WAWA;COLLEGE PENTECOTE + PRIMAIRE;EDUCATION;CEG;CONFESSIONNEL;Mauvais;7,505038;0,60361;
9311;PLATEAUX;DANYI;DANYI-KAKPA;DZEDRAME;CEG DZEDRAME;EDUCATION;CEG;PUBLIC;Bon;7,149499;0,735729;
9313;PLATEAUX;DANYI;DANYI-KAKPA;KUDZRAGAN;CEG DANYI KUDZRAGAN;EDUCATION;CEG;PUBLIC;Bon;7,152818;0,720208;
9320;PLATEAUX;DANYI;DANYI-KAKPA;AMEGAPE NYAMEGBE;CEG AMEGAPE NYAMEGBE;EDUCATION;CEG;PUBLIC;Mauvais;7,103556;0,895767;
9329;PLATEAUX;DANYI;DANYI-KAKPA;DANYI TSADOME;CEG ESPERANCE TSADOME TSAVANYA;EDUCATION;CEG;PUBLIC;Mauvais;7,114285;0,925632;
9334;PLATEAUX;KPELE;KPELE KAME;KPAKOPE;CEG KPAKOPE ELEME;EDUCATION;CEG;PUBLIC;Mauvais;7,551625;0,630869;
