N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
1789;MARITIME;ZIO;MISSION-TOVE;MISSION TOVE;ECOLE PRIMAIRE CATHOLIQUE DE MISSION TOVE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,320999;1,115458;68.859619
1790;MARITIME;ZIO;MISSION-TOVE;MISSION TOVE;EPP MISSION TOVE GROUPE A;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,321563;1,117909;75.348389
1791;MARITIME;ZIO;MISSION-TOVE;MISSION TOVE;EPP MISSION TOVE GROUPE B;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,32131;1,117777;78.713135
1793;MARITIME;ZIO;MISSION-TOVE;KPALA;EPP KPALA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,280041;1,105211;80.876099
1794;MARITIME;ZIO;MISSION-TOVE;KPALA;ECOLE PRIVEE LAIQUE ECLAT;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,279073;1,108184;73.906494
1795;MARITIME;ZIO;MISSION-TOVE;KPALA;ECOLE PRIVEE LAIQUE PIGEON;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,269744;1,1187;64.774048
1797;MARITIME;ZIO;MISSION-TOVE;ADIDOME;EPP ADIDOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,292789;1,090508;85.442261
1798;MARITIME;ZIO;MISSION-TOVE;APEDOME;ECOLE PRIMAIRE EVANGELIQUE D'APEDOME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,312376;1,099064;88.085815
1799;MARITIME;ZIO;AGBELOUVE;AGBELOUVE;EPP AGBODJEKPOE GROUPE A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,670263;1,161321;131.104492
1800;MARITIME;ZIO;AGBELOUVE;AGBELOUVE;EPP AGBODJEKPOE GROUPE B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,670232;1,161068;123.894653
1803;MARITIME;ZIO;AGBELOUVE;ATIHO;EPP ATIHO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,667167;1,151352;121.731689
1805;MARITIME;ZIO;AGBELOUVE;TODOME;EPP TODOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,652531;1,138255;126.778687
1807;MARITIME;ZIO;AGBELOUVE;LONVO;EPP DE LONVO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,642401;1,119431;114.281616
1808;MARITIME;ZIO;AGBELOUVE;GAME KOVE;ECOLE PRIMAIRE PUBLIQUE DE GAME KOVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,657678;1,124801;117.886475
1809;MARITIME;ZIO;AGBELOUVE;AWATI;EPP MICHAEL OGBITI D'AWATI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,68075;1,113639;129.902832
1810;MARITIME;ZIO;AGBELOUVE;GAME LILI;EPP GAME LILI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,6926;1,092844;125.577026
1813;MARITIME;ZIO;AGBELOUVE;GAME AGOKPE;EPP GAME AGOKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,685916;1,06279;157.300293
1814;MARITIME;ZIO;AGBELOUVE;DANTI;EDI DANTI;EDUCATION;EDIL;COMMUNAUTAIRE;Mauvais;6,656545;1,071732;139.515869
1815;MARITIME;ZIO;AGBELOUVE;AKPAVE KOPE;EPP AKPAVE KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,694407;1,040651;141.678955
1816;MARITIME;ZIO;AGBELOUVE;WOUTOU;EPP WOUTOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,699665;1,056345;151.291992
1817;MARITIME;ZIO;AGBELOUVE;DATIHO;EPP DATIHO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,72672;1,057894;155.858276
1818;MARITIME;ZIO;AGBELOUVE;GAME KODJE;EPP GAME KODJE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,726138;1,02455;112.359009
1821;MARITIME;ZIO;AGBELOUVE;TSITO;EPP TSITO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,72603;1,096014;149.850098
1822;MARITIME;ZIO;TSEVIE;KPOGLO;EPP KPOGLO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,496969;1,196608;74.627441
1823;MARITIME;ZIO;TSEVIE;DEDEKE;EPC DEDEKE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,508417;1,194156;74.146729
1825;MARITIME;ZIO;TSEVIE;LILIKOPE;EPP LILI KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,556346;1,180511;86.643921
1826;MARITIME;ZIO;TSEVIE;KPEYI;EPP KPEYI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,564646;1,16391;84.240601
1827;MARITIME;ZIO;GAPE-CENTRE;AMEKPE;EPP AMEKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,572407;1,148683;88.806763
1829;MARITIME;ZIO;AGBELOUVE;KOUNIKO;EPP KOUNIKO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,61935;1,168294;95.536011
1833;MARITIME;ZIO;ABOBO;SAGONOU;EPP SAGONOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,273311;1,306328;16.46814
1834;MARITIME;ZIO;ABOBO;SAGONOU;EPP ZEGLE SAGONOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,278802;1,314278;23.197388
1835;MARITIME;ZIO;ABOBO;DEKPO;EPP DEKPO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,28209;1,374692;22.957031
1843;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;COMPLEXE SCOLAIRE BERNARD BELIN DADIER;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,318345;1,216193;46.509155
1848;MARITIME;ZIO;ADETIKOPE;ANYAVE;EPP ANYAVE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,330217;1,197829;46.268921
1850;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;"COMPLEXE SCOLAIRE ""DAVID""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,319813;1,216589;51.55603
1852;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;"COMPLEXE SCOLAIRE ""LA CONCORDE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,318506;1,207006;36.415405
1853;MARITIME;ZIO;ADETIKOPE;NOVISSI;EPP NOVISSI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,321526;1,203512;35.454102
1854;MARITIME;ZIO;ADETIKOPE;TSIKPLONOU KONDJI;EPP TSIKPLONOU KONDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,300381;1,212258;24.639282
1855;MARITIME;ZIO;ADETIKOPE;ANYAVE;"ECOLE PRIVEE LAÏQUE ""MA PASSION""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,329995;1,206729;38.818604
1857;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""MARIAMA BA""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,302567;1,234644;47.230103
1861;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""KARL MAX""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,300373;1,238119;35.934692
1864;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""INSTITUT FONDENA""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,308933;1,232674;45.307495
1866;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""LA MAIN DE DIEU""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,312488;1,224976;45.067261
1867;MARITIME;ZIO;ADETIKOPE;TONOUKOUTI;EPP TONOUKOUTI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,28653;1,24154;37
1869;MARITIME;ZIO;DALAVE;AVEGOME;EPP CENTRALE DE DALAVE A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,388280159;1,23936086;65.735352
1871;MARITIME;ZIO;DALAVE;AVEGOME;EPP CENTRALE DE DALAVE  B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,388409073;1,239076965;67.657959
1872;MARITIME;ZIO;DALAVE;APEYIGBE;EPC;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,384078646;1,245662207;60.928833
1874;MARITIME;ZIO;DALAVE;APEYIGBE;COMPLEXE SCOLAIRE LA MÉMOIRE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,385716721;1,247151671;67.898315
1877;MARITIME;ZIO;DALAVE;LOGOME;EPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,385586383;1,247241776;68.378906
1878;MARITIME;ZIO;DALAVE;LEDIKOPE;EPP LEDIKOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,382297995;1,251852661;65.975708
1879;MARITIME;ZIO;DALAVE;TOTOUME1;EPP TOTOUME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;PASSABLE;6,340631219;1,268437598;43.144531
1880;MARITIME;ZIO;DALAVE;LOMENYOKOPE;EPP LOMENYOKOPE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,347940909;1,238208432;50.35437
1881;MARITIME;GOLFE;ZANGUERA;ZANGUERA;COMPLEXE SCOLAIRE EFRATO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,23303;1,1534;
1883;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE LA FABIENNE III;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,23373;1,16055;
1887;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;ÉCOLE PRIVÉE MONTERAL;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,27135;1,18645;
1888;MARITIME;GOLFE;TOGBLEKOPE;TOGBLEKOPE;ECOLE PRIMAIRE PUBLIQUE AKOIN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,27428;1,20478;
1892;MARITIME;GOLFE;TOGBLEKOPE;TOGBLEKOPE;EPP FIDOKPUI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,26187;1,22467;
1893;MARITIME;GOLFE;SAGBADO;SAGBADO;EPP HOUGOME DEKPO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,22195;1,11353;
1894;CENTRALE;TCHAOUDJO;AGOULOU;AGBANDAOUDE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,2477050;1,3604130;429.351318
1895;CENTRALE;TCHAOUDJO;AGOULOU;TOBONI;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,2898610;1,3943390;431.273926
1896;CENTRALE;TCHAOUDJO;AGOULOU;KPAZA;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,2243380;1,3419220;414.210693
1899;CENTRALE;TCHAOUDJO;AGOULOU;AGOULOU;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,1256280;1,3203880;419.738159
1900;CENTRALE;TCHAOUDJO;AGOULOU;AGOULOU;ECOLE CENTRALE D'AGOULOU G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,1178270;1,3250940;399.550659
1901;CENTRALE;TCHAOUDJO;AGOULOU;AGOULOU;ECOLE CENTRALE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,1175730;1,3251500;398.348999
1902;CENTRALE;TCHAOUDJO;AGOULOU;AGOULOU;ECOLE FRANCO ARABE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;9,1222730;1,3226070;409.884644
1903;CENTRALE;TCHAOUDJO;AGOULOU;ADJEVE - WORO;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0820480;1,3727310;361.819092
1904;CENTRALE;TCHAOUDJO;AGOULOU;KINAMBOU - WORO;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;9,0611770;1,3646570;354.609375
1905;CENTRALE;TCHAOUDJO;KPASSOUADE;KPASSOUA;ECOLE PRIMAIRE PUBLIQUE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0582510;1,2941520;448.337158
1906;CENTRALE;TCHAOUDJO;KPASSOUADE;KPASSOUA;ECOLE PRIMAIRE PUBLIQUE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0585030;1,2944940;448.337158
1908;CENTRALE;TCHAOUDJO;KPASSOUADE;AFADADE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0351730;1,3620340;344.755859
1909;CENTRALE;TCHAOUDJO;KPASSOUADE;KPALADA;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0294280;1,2875750;406.279785
1911;CENTRALE;TCHAOUDJO;WASSARABO;AGUIDAGBADE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0177000;1,2801720;394.503662
1912;CENTRALE;TCHAOUDJO;WASSARABO;WASSARABO;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0019770;1,2592680;376.479126
1914;CENTRALE;TCHAOUDJO;KPANGALAM;TABALO II;ECOLE PRIMAIRE PUBLIQUE DE TABALO II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;9,1968480;0,9870600;636.75415
1915;CENTRALE;TCHAOUDJO;KPANGALAM;BOUZALO HAUT;ECOLE PRIMAIRE PUBLIQUE DE BOUZALO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;9,1090150;1,0427060;332.979858
1916;CENTRALE;TCHAOUDJO;KPANGALAM;BOUZALO BAS;ECOLE PRIMAIRE PUBLIQUE DE BOUZALO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0988340;1,0456920;321.203857
1917;CENTRALE;TCHAOUDJO;KPANGALAM;BOUZALO HAUT;ECOLE PRIMAIRE PUBLIQUE DE BOUZALO HAUT;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,1284240;1,0527410;380.564819
1918;CENTRALE;TCHAOUDJO;KPANGALAM;SAGBADEI TCHORE;ECOLE CONFESSIONNELLE METHODISTE LIBRE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;9,0739820;1,0662780;369.990356
1920;CENTRALE;TCHAOUDJO;KPANGALAM;SAGBADEI;ECOLE PRIMAIRE PUBLIQUE DE SAGBADEI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0523500;1,0793480;390.418213
1921;CENTRALE;TCHAOUDJO;KPANGALAM;SAGBADEI;ECOLE PRIMAIRE PUBLIQUE SECTION HANDICAPES SAGBADEI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0519550;1,0791930;390.418213
1922;CENTRALE;TCHAOUDJO;KPANGALAM;KPARIO;ECOLE PRIMAIRE PUBLIQUE DE KPARIO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0289500;1,1060030;432.235229
1923;CENTRALE;TCHAOUDJO;KPANGALAM;TIVEDROU;ECOLE PRIMAIRE PUBLIQUE DE TIVEDROU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0363840;1,1160720;433.43689
1924;CENTRALE;TCHAOUDJO;KPANGALAM;WOROYO;ECOLE PRIMAIRE PUBLIQUE DE WOROYO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;9,0714360;1,1000240;397.387695
1925;CENTRALE;TCHAOUDJO;KPANGALAM;KPARIO;COMPLEXE SCOLAIRE PHILADELPHIE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;9,0104330;1,1149800;438.483765
1928;CENTRALE;TCHAOUDJO;KPANGALAM;BOMABODOLO;ECOLE PRIMAIRE PUBLIQUE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,9985610;1,1211720;432.235229
1929;CENTRALE;TCHAOUDJO;KPANGALAM;BOMABODOLO;ECOLE PRIMAIRE PUBLIQUE /B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,9985310;1,1209810;434.63855
1931;CENTRALE;TCHAOUDJO;KOMAH;TCHAWANDA;ECOLE NOTRE DAME D'AFRIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;8,9894020;1,1348100;421.660767
1933;CENTRALE;TCHAOUDJO;KPANGALAM;KWAOU - WORO;ECOLE PRIMAIRE PUBLIQUE DE KWAOU WORO G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,9982320;1,1296320;399.550659
1934;CENTRALE;TCHAOUDJO;KPANGALAM;KWAOU - WORO;ECOLE PRIMAIRE PUBLIQUE DE KWAOU WORO G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,9981540;1,1295530;400.271606
1940;CENTRALE;TCHAOUDJO;KOMAH;AKAMADE;"ECOLE PRIMAIRE CATHOLIQUE ""LE FLAMBOYANT""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;8,9973290;1,1162840;436.080444
1943;CENTRALE;TCHAOUDJO;KOMAH;AKAMADE;"ECOLE PRIMAIRE CATHOLIQUE ""ST AMBROISE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;8,9873830;1,1094370;447.856567
1945;CENTRALE;BLITTA;ATCHINTSE;ASSOUKOKO;ECOLE PRIMAIRE PUBLIQUE GA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,0042210;0,6577670;631.226807
1946;CENTRALE;BLITTA;ATCHINTSE;ASSOUKOKO;ECOLE PRIMAIRE PUBLIQUE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,0042040;0,6580660;633.389648
1948;CENTRALE;BLITTA;ATCHINTSE;ASSOUKOKO;ECOLE PRIMAIRE CATHOLIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;8,0041370;0,6614220;621.85376
1950;CENTRALE;BLITTA;ATCHINTSE;ASSOUKOKO;ECOLE PRIMAIRE ASSEMBLEE DE DIEU;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;8,0023480;0,6606170;614.644043
1951;CENTRALE;BLITTA;ATCHINTSE;ALELE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;7,9637710;0,6466300;399.550659
1952;CENTRALE;BLITTA;ATCHINTSE;WOUROUWOUROU;ECOLE PRIMAIRE CATHOLIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;7,9576450;0,7002270;598.782471
1953;CENTRALE;BLITTA;ATCHINTSE;ATCHINTSE;ECOLE PRIMAIRE PUBLIQUE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,0270050;0,6825680;629.063721
1954;CENTRALE;BLITTA;ATCHINTSE;ATCHINTSE;ECOLE PRIMAIRE PUBLIQUE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,0327830;0,6877860;629.784668
1955;CENTRALE;BLITTA;ATCHINTSE;TALABOU;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;;Bon;8,0625170;0,7131380;529.567993
1956;CENTRALE;BLITTA;DIGUENGUE;N'GOBO;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,0625330;0,7131110;504.09314
1958;CENTRALE;BLITTA;TINTCHRO;TINTCHRO;ECOLE PRIMAIRE PUBLIQUE TINTCHRO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,0856740;0,7627130;562.252441
1959;CENTRALE;BLITTA;TINTCHRO;TINTCHRO;ECOLE PRIMAIRE CATHOLIQUE TINTCHRO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;8,0789380;0,7700420;575.230225
1960;CENTRALE;BLITTA;ATCHINTSE;BALAKPO;ECOLE PRIMAIRE PUBLIQUE BALAKPO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;7,9478730;0,7450440;552.398926
1961;CENTRALE;BLITTA;TINTCHRO;N'TINGBE;ECOLE PRIMAIRE PPUBLIQUE N'TINGBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,1288360;0,7726750;605.751953
1962;CENTRALE;BLITTA;DIGUENGUE;TOUMOULOUMOU;ECOLE PRIMAIRE PUBLIQUE DE TOUMOULOUMOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,1506800;0,6817250;658.864258
1964;CENTRALE;BLITTA;PAGALA-VILLAGE;PAGALA TOMEGBE;ECOLE PRIMAIRE PUBLIQUE PAGALA TOMEGBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2131510;0,8865250;368.54834
1965;CENTRALE;BLITTA;PAGALA-VILLAGE;AKOURA;ECOLE PRIMAIRE DE AKOURA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,2598740;0,8922710;374.075806
1966;CENTRALE;BLITTA;PAGALA-GARE;GASSI - GASSI;ECOLE PRIMAIRE CATHOLIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;8,1875690;0,9524420;281.06897
1969;CENTRALE;BLITTA;PAGALA-GARE;GASSI - GASSI;ECOLE PRIMAIRE KOLKA GASSI - GASSI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,1894980;0,9583470;279.627075
1971;CENTRALE;BLITTA;PAGALA-GARE;PAGALA - LOSSO;ECOLE PRIMAIRE DE PAGALA - LOSSO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2043210;0,9795100;289.720825
1973;CENTRALE;BLITTA;PAGALA-GARE;BONATCHE;ECOLE PRIMAIRE CATHOLIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;8,2221820;1,0264530;350.043213
1974;CENTRALE;BLITTA;WARAGNI;ADJIGBE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2427580;0,9791730;292.604736
1977;CENTRALE;BLITTA;WARAGNI;WARIGNI - POUWAI;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2754560;1,0344500;329.134521
1979;CENTRALE;BLITTA;WARAGNI;WARIGNI;ECOLE CENTRALE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2681100;1,0335800;343.554199
1980;CENTRALE;BLITTA;WARAGNI;WARIGNI;ECOLE CENTRALE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2679670;1,0335480;341.151001
1983;CENTRALE;BLITTA;DOUFOULI;TONDJA;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,2789190;0,9666760;323.607056
1984;CENTRALE;BLITTA;DOUFOULI;DOUFOULI;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,3080900;0,9324510;359.65625
1986;CENTRALE;BLITTA;DOUFOULI;AMALAKLE;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,3187510;0,9266690;359.896484
1987;CENTRALE;BLITTA;DOUFOULI;TROUKPANG;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,2829150;0,9233320;365.424194
1988;CENTRALE;BLITTA;DOUFOULI;DJIPOUTA;ECOLE PRIMAIRE PUBLIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,3036750;0,8735620;424.785034
1990;CENTRALE;BLITTA;BLITTA-GARE;KPAWA;ECOLE PRIMAIRE PUBLIQUE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,3650980;0,9387400;352.446411
1991;CENTRALE;BLITTA;BLITTA-GARE;KPAWA;ECOLE PRIMAIRE PUBLIQUE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,3649360;0,9387020;353.407715
1992;CENTRALE;BLITTA;BLITTA-GARE;KPAWA;ECOLE PRIMAIRE PUBLIQUE KPAWA II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;8,3721790;0,9225220;350.043213
1994;CENTRALE;MÔ;SAÏBOUDE;SAIBOUDE;ECOLE PRIMAIRE PUBLIQUE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,6083840;0,4729810;187.821777
1995;CENTRALE;MÔ;SAÏBOUDE;GBANZABA;ECOLE PRIMAIRE PUBLIQUE GBANZAMA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,6012840;0,4952040;170.758545
1996;CENTRALE;MÔ;SAÏBOUDE;TCHATOUM KOURA;ECOLE PRIMAIRE PUBLIQUE TCHATOUM KOURA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,5980850;0,5661100;229.87915
1997;CENTRALE;MÔ;SAÏBOUDE;SAIBOUDE;ECOLE PRIMAIRE PUBLIQUE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;En construction;8,6053610;0,4718010;180.371704
1998;CENTRALE;MÔ;TINDJASSI;TINDJASSI;ECOLE PRIMAIRE PUBLIQUE TINDJASSI G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,6376750;0,4509160;196.713989
1999;CENTRALE;MÔ;TINDJASSI;TINDJASSI;ECOLE PRIMAIRE PUBLIQUE KADABINI G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,6477040;0,4460910;201.039795
2001;CENTRALE;MÔ;TINDJASSI;TINDJASSI;CENTRE ISLAMIQUE FRANCO ARABE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;8,6426660;0,4478730;202.481812
2002;CENTRALE;MÔ;TINDJASSI;TINDJASSI;ECOLE PRIMAIRE PUBLIQUE CENTRALE G/A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,6484170;0,4567650;208.490112
2003;CENTRALE;MÔ;TINDJASSI;TINDJASSI;ECOLE PRIMAIRE PUBLIQUE CENTRALE G/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;8,6485770;0,4566950;207.528809
2006;CENTRALE;MÔ;TINDJASSI;KANDJO KOURA;ECOLE PRIMAIRE PUBLIQUE KANDJO KOURA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;8,7018650;0,4459130;197.434937
